Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,63.099937438964844,63.99993896484375,64.89994049072266,65.79994201660156,66.69994354248047,67.59994506835938,68.49994659423828,69.39994812011719,70.2999496459961,71.199951171875,72.0999526977539,72.99995422363281,73.89995574951172,74.79995727539062,75.69995880126953,76.59996032714844,77.49996185302734,78.39996337890625,79.29996490478516,80.19996643066406,81.09996795654297,81.99996948242188,82.89997100830078,83.79997253417969,84.6999740600586,85.5999755859375,86.4999771118164,87.39997863769531,88.29998016357422,89.19998168945312,90.09998321533203,90.99998474121094,91.89998626708984,92.79998779296875,93.69998931884766,94.59999084472656,95.49999237060547,96.39999389648438,97.29999542236328,98.19999694824219,99.0999984741211,100.0,99.2813949584961,99.2561798095703,99.2435302734375,99.9000015258789,99.2816009521484,99.3335800170898,99.400634765625,99.4770889282227,99.6999969482422,99.6354293823242,99.7906723022461,99.4100036621094,99.6600036621094,100.0,99.8000030517578,99.8000030517578,99.9000015258789,100.0,99.9594116210938
American Samoa,ASM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9979400634766,100.0,99.9586029052734,99.9221267700195,100.0,100.0,100.0,100.0,99.9451599121094,99.9745712280273,99.9926147460938,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Australia,AUS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Austria,AUT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Azerbaijan,AZE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,93.7137145996094,93.8634948730469,94.0132751464844,94.1630554199219,94.3128356933594,94.4626159667969,94.6123962402344,94.7621765136719,94.9119567871094,95.0617370605469,95.2115173339844,95.3612976074219,95.5110778808594,95.6608581542969,95.8106384277344,95.9604187011719,96.1101989746094,96.2599792480469,96.4097595214844,96.5595397949219,96.7093200683594,96.8591003417969,97.0088806152344,97.1586608886719,97.3084411621094,97.4582214355469,97.6080017089844,97.7577819824219,97.9075622558594,98.0573425292969,98.2071228027344,98.3569030761719,98.5066833496094,98.6564636230469,98.8062438964844,98.9560241699219,99.1058044433594,99.2555847167969,99.4053649902344,99.5551452636719,99.7049255371094,99.5657806396484,100.0,99.5542678833008,99.5638885498047,99.5930099487305,99.8000030517578,99.7207336425781,99.81005859375,99.9008560180664,99.9653244018555,99.9000015258789,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Burundi,BDI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.7805923461915,80.720394897461,70.6601974487305,60.6,50.5398025512695,50.6311683654785,50.7661781311035,50.8998641967773,51.0391693115234,51.1910362243652,45.049503326416,51.5581398010254,51.7746353149414,39.5999984741211,52.2471771240234,49.0,52.7345542907715,58.5,52.4000015258789,52.0999984741211,57.1261405944824,58.6016998291016,61.7999992370605,61.429931640625,62.5940437316895,63.6784400939941
Belgium,BEL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Benin,BEN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2558380126952002,13.6372253417968,24.0186126708984,34.4,44.7813873291016,45.7014350891113,46.6010475158691,47.4688720703125,49.5999984741211,49.2144165039063,50.0921440124512,50.9824371337891,51.8922386169434,56.5999984741211,53.781307220459,54.7513084411621,55.7307014465332,65.4000015258789,67.0,68.5999984741211,61.0548324584961,55.7999992370605,51.6699981689453,62.452823638916,54.2000007629395,64.3030776977539,65.2243881225586,66.1453857421875
Burkina Faso,BFA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1181671142579006,5.1584289550782,9.1986907958985,13.2389526367188,17.2792144775391,21.3194763183594,25.3597381591797,29.4,33.4402618408203,34.6333847045898,35.8138656616211,36.9785537719727,38.1242828369141,39.7,40.3424263000488,41.4424285888672,42.5411071777344,52.4000015258789,44.7622680664063,45.8986396789551,47.0593605041504,48.2408485412598,49.4374160766602,44.4099998474121,48.5,53.0607452392578,54.2607688903809,55.4487113952637,58.4000015258789,58.0094757080078,59.723461151123,61.4665756225586,62.2999992370605,64.4310836791992,65.75390625
Bangladesh,BGD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125241149622099,10.437202633207008,19.961881151451806,29.486559669696604,39.0112381879414,48.5359167061862,58.060595224431,67.5852737426758,68.7489700317383,75.2,71.0542449951172,72.1895065307617,79.5,74.4094772338867,75.4895477294922,81.1999969482422,77.6078948974609,78.6517333984375,79.7011871337891,76.5999984741211,82.6100006103516,77.7991333007813,82.0999984741211,85.218994140625,86.3701171875,90.0999984741211,90.1999969482422,90.6181335449219,88.0,90.6999969482422,93.4418182373047,94.0100021362305,99.5,96.5,97.8000030517578,97.8000030517578
Bulgaria,BGR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8000030517578
Bahrain,BHR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"Bahamas, The",BHS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bosnia and Herzegovina,BIH,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.3000030517578,100.0,100.0,100.0,99.7146911621094,100.0,100.0,100.0,100.0,99.7639312744141,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Belarus,BLR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Belize,BLZ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,81.76551055908291,82.16017150878992,82.55483245849692,82.94949340820392,83.34415435791092,83.73881530761793,84.13347625732493,84.52813720703193,84.92279815673893,85.31745910644594,85.71212005615294,86.10678100585994,86.50144195556695,86.89610290527395,87.29076385498095,87.68542480468795,88.08008575439496,88.47474670410196,88.86940765380896,89.26406860351597,89.65872955322297,90.05339050292997,90.44805145263697,90.84271240234398,91.23737335205098,91.63203430175798,92.02669525146499,92.42135620117199,92.81601715087899,93.210678100586,93.605339050293,94.0,94.394660949707,94.5817260742188,94.7624740600586,94.9337387084961,95.0923690795898,95.2352066040039,95.3590850830078,95.4625244140625,95.0,95.6140594482422,95.6921920776367,95.7759475708008,95.8722686767578,95.9880981445313,98.067138671875,96.2892227172852,96.4652481079102,96.6506729125977,96.999641418457,96.313362121582,97.2064361572266,97.3738327026367,97.52978515625,96.9000015258789,97.8149795532227,97.9685745239258,97.9000015258789,98.4800033569336,98.3316497802734
Bermuda,BMU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bolivia,BOL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,47.615678000000074,49.08303300000007,50.55038800000007,52.01774300000007,53.485098000000065,54.95245300000006,56.41980800000006,57.88716300000006,59.354518000000056,60.82187300000005,62.28922800000005,63.75658300000005,65.22393800000005,66.69129300000004,68.15864800000004,69.62600300000004,71.09335800000004,72.56071300000004,74.02806800000003,75.49542300000003,76.96277800000003,78.43013300000003,79.89748800000002,81.36484300000002,82.83219800000002,84.29955300000002,85.76690800000002,87.23426300000001,88.70161800000001,90.16897300000001,91.636328,93.103683,94.571038,96.038393,93.0,94.3611602783203,96.7,95.815075,96.1,97.837216,95.8121109008789,94.2111358642578,88.5792083740234,94.0,96.1399765014648,89.9208831787109,95.1707305908203,98.1952819824219,99.2279434204102,98.8741149902344,98.8123245239258,99.0792617797852,99.2329330444336,99.5200729370117,99.3108444213867,99.4643478393555,99.5,99.4000015258789,99.5,99.4800033569336,100.0
Brazil,BRA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,77.11784268945175,77.79853729980336,78.47923191015497,79.15992652050657,79.84062113085818,80.52131574120979,81.2020103515614,81.882704961913,82.56339957226461,83.24409418261622,83.92478879296783,84.60548340331944,85.28617801367105,85.96687262402266,86.64756723437426,87.32826184472587,88.00895645507748,88.68965106542909,89.3703456757807,90.0510402861323,90.73173489648391,91.41242950683552,92.09312411718713,92.77381872753874,93.45451333789035,94.13520794824196,94.81590255859356,95.49659716894517,96.17729177929678,96.85798638964839,97.538681,98.2193756103516,97.523788,98.033975,98.5986251831055,98.589696,98.915038,99.056926,99.137016,99.186252,99.0229034423828,99.2151184082031,99.4269943237305,99.5041809082031,99.5853042602539,99.6348190307617,99.708740234375,99.7814483642578,99.8217468261719,99.851676940918,99.8000030517578,99.898567199707,99.9274215698242,99.9350128173828,99.945556640625,99.9561996459961,99.9000015258789,99.9000015258789,99.9000015258789,100.0,100.0
Barbados,BRB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9873886108398,100.0,100.0,99.8625717163086,99.833740234375,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Brunei Darussalam,BRN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bhutan,BTN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,82.85511016845757,83.20223236084037,83.54935455322317,83.89647674560597,84.24359893798876,84.59072113037156,84.93784332275436,85.28496551513716,85.63208770751996,85.97920989990276,86.32633209228555,86.67345428466835,87.02057647705115,87.36769866943395,87.71482086181675,88.06194305419955,88.40906524658234,88.75618743896514,89.10330963134794,89.45043182373074,89.79755401611354,90.14467620849634,90.49179840087913,90.83892059326193,91.18604278564473,91.53316497802753,91.88028717041033,92.22740936279313,92.57453155517592,92.92165374755872,93.26877593994152,93.61589813232432,93.96302032470712,94.31014251708991,94.65726470947271,95.00438690185551,95.35150909423831,95.69863128662111,96.0457534790039,96.3928756713867,96.7399978637695,97.0871200561523,97.2025451660156,97.4000015258789,97.4571914672852,96.7763824462891,97.7877731323242,98.7300033569336,98.1993255615234,98.4220352172852,99.3055572509766,99.3797607421875,99.5999984741211,99.4670944213867,99.4875869750977,99.6712875366211,99.8473587036133,99.0999984741211,99.9904632568359,100.0,100.0
Botswana,BWA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254531860360089,1.2791805267342085,2.132907867432408,2.9866352081306076,3.840362548828807,4.694089889527007,5.547817230225206,6.401544570923406,7.255271911621605,8.108999252319805,8.962726593018004,9.816453933716204,10.670181274414404,11.523908615112603,12.377635955810803,13.231363296509002,14.085090637207202,14.938817977905401,15.792545318603601,16.6462726593018,17.5,18.3537273406982,20.9881744384766,23.616304397583,26.234956741333,28.840970993042,31.431188583374,34.0024490356445,36.5532760620117,39.0983467102051,37.0,44.1400489807129,46.6658554077148,49.2042274475098,51.7621078491211,54.3443374633789,56.947338104248,60.0999984741211,60.7599983215332,68.1186676025391,69.129997253418,72.6826782226563,74.7909851074219,76.7445907592773,79.5800018310547,80.951301574707,84.0,85.5979843139648,88.1673736572266,90.7364501953125
Central African Republic,CAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0288429260254013,2.190702438354501,3.352561950683601,4.514421463012701,5.6762809753418,6.8381404876709,8.0,9.1618595123291,10.1394186019897,11.0980224609375,12.0361928939819,15.6000003814697,13.8298826217651,14.7449054718018,15.6655464172363,16.5987529754639,17.5514678955078,20.263671875,19.5263633728027,11.8599996566772,21.5615825653076,24.8999996185303,26.058967590332,27.0816841125488,27.9654445648193,28.6945018768311,29.4680404663086,30.4521179199219,31.4653224945068,32.2973785400391,32.0999984741211,33.5629196166992
