Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.579185485839844,24.487411499023438,26.39563751220703,28.303863525390625,30.21208953857422,32.12031555175781,34.028541564941406,35.936767578125,37.844993591308594,39.75321960449219,41.66144561767578,43.569671630859375,45.47789764404297,47.38612365722656,49.294349670410156,51.20257568359375,53.110801696777344,55.01902770996094,56.92725372314453,58.835479736328125,60.74370574951172,62.65193176269531,64.5601577758789,66.4683837890625,68.3766098022461,70.28483581542969,72.19306182861328,74.10128784179688,76.00951385498047,77.91773986816406,79.82596588134766,81.73419189453125,83.64241790771484,85.55064392089844,87.45886993408203,89.36709594726562,91.27532196044922,93.18354797363281,95.0917739868164,97.0,98.9082260131836,98.6218032836914,100.0,98.9274673461914,99.0747985839844,99.2215957641602,99.5,99.5234527587891,99.6838684082031,99.8542251586914,99.9437942504883,99.9000015258789,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.40392599105837,71.57487530708315,69.74582462310792,67.91677393913271,66.08772325515748,64.25867257118226,62.42962188720704,60.60057120323182,58.771520519256605,56.94246983528138,55.11341915130616,53.28436846733094,51.45531778335572,49.6262670993805,47.79721641540528,45.96816573143006,44.139115047454844,42.31006436347962,40.4810136795044,38.65196299552918,36.82291231155396,34.99386162757874,33.16481094360352,31.3357602596283,29.50670957565308,27.677658891677858,25.84860820770264,24.01955752372742,22.1905068397522,20.361456155776978,18.53240547180176,16.70335478782654,14.87430410385132,13.0452534198761,11.21620273590088,9.38715205192566,7.5581013679504405,5.72905068397522,3.9,2.07094931602478,2.46323680877686,2.79742002487183,3.12401843070984,3.44538164138794,3.76385879516602,3.20731711387634,2.66000008583069,4.7259464263916,4.80000019073486,5.39901685714722,5.30000019073486,6.12268400192261,6.5,6.90000009536743,7.0,8.42765235900879,9.34840965270996,9.30000019073486,10.8849086761475,11.3565282821655,11.7355556488037
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2311210632323046,6.320747375488203,10.410373687744102,14.5,18.5896263122559,19.578254699707,20.5620422363281,21.5310840606689,21.8999996185303,23.4159278869629,24.3493232727051,25.2798328399658,26.2098045349121,27.8999996185303,28.0780162811279,29.021614074707,29.9751510620117,34.2000007629395,36.9000015258789,38.4000015258789,34.691219329834,34.0999984741211,29.6200008392334,37.0952453613281,34.5,39.2469177246094,40.3286895751953,41.4109573364258
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.274669551849441,5.299679565429761,5.324689579010081,5.349699592590401,5.374709606170721,5.399719619751041,5.424729633331361,5.449739646911681,5.474749660492001,5.499759674072321,5.524769687652641,5.549779701232961,5.574789714813281,5.5997997283936005,5.6248097419739205,5.64981975555424,5.67482976913456,5.69983978271488,5.7248497962952,5.74985980987552,5.77486982345584,5.79987983703616,5.82488985061648,5.8498998641968,5.87490987777712,5.89991989135744,5.92492990493776,5.94993991851808,5.9749499320984,5.99995994567872,6.02496995925904,6.04997997283936,6.07498998641968,6.1,6.12501001358032,6.62533283233643,7.1229362487793,7.61713981628418,8.10726451873779,6.9,9.07501983642578,9.52135181427002,9.96009922027588,11.3999996185303,10.8242387771606,11.2543277740479,11.6862897872925,12.1227731704712,12.5664882659912,12.6300001144409,13.1000003814697,14.8084144592285,15.1179943084717,15.4056425094604,19.2000007629395,16.0769748687744,16.641056060791,17.2140426635742,14.3999996185303,18.3748550415039,18.957239151001
Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.59703235626219,93.21245170593261,88.827871055603,84.44329040527342,80.05870975494383,75.67412910461425,71.28954845428466,66.90496780395506,62.52038715362548,58.13580650329589,53.7512258529663,49.36664520263671,44.98206455230712,40.59748390197753,36.212903251647944,31.828322601318355,27.443741950988766,23.059161300659177,18.674580650329588,14.29,9.90541934967041,12.7178802490234,17.8,18.3380451202393,21.1443862915039,22.4,26.7461929321289,29.5402145385742,32.0,35.0326461791992,37.8510704040527,40.6642608642578,40.5999984741211,44.2299995422363,50.5251007080078,46.5,54.7355155944824,57.56884765625,55.2599983215332,59.5999984741211,66.1555709838867,61.5,62.4000015258789,74.9037399291992,75.9199981689453,88.0,91.8000030517578,92.1999969482422,96.1999969482422
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6999969482422
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.16159820556857,99.18759155273646,99.21358489990436,99.23957824707226,99.26557159424016,99.29156494140805,99.31755828857595,99.34355163574385,99.36954498291175,99.39553833007965,99.42153167724754,99.44752502441544,99.47351837158334,99.49951171875124,99.52550506591913,99.55149841308703,99.57749176025493,99.60348510742283,99.62947845459072,99.65547180175862,99.68146514892652,99.70745849609442,99.73345184326232,99.75944519043021,99.78543853759811,99.81143188476601,99.8374252319339,99.8634185791018,99.8894119262697,99.9154052734376,99.9413986206055,99.9673919677734,99.9871826171875,99.9971389770508,99.9997711181641,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.4000015258789,98.5,100.0,100.0,100.0,99.3872756958008,99.6999969482422,100.0,100.0,100.0,99.7057800292969,100.0,99.5,100.0,99.6999969482422,100.0,100.0,100.0,100.0,100.0
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301025390624318,9.525939941405625,14.750854492186932,19.97576904296824,25.200683593749545,30.425598144530852,35.65051269531216,40.875427246093466,46.10034179687477,51.32525634765608,56.550170898437386,61.77508544921869,67.0,72.2249145507813,73.1233291625977,74.0203857421875,74.915397644043,75.8076934814453,76.6965866088867,77.5814056396484,78.4613800048828,79.0,80.1969604492188,81.0294189453125,81.8566360473633,82.6809768676758,83.5047760009766,90.9885330200195,85.1606369018555,85.9980621337891,86.8454284667969,89.9172210693359,91.6817321777344,90.9959182739258,91.1861038208008,91.3642578125,91.8000030517578,93.2223129272461,94.1890106201172,91.7200012207031,92.7200012207031,97.1133346557617
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.63178253174012,17.987911224367018,19.344039916993914,20.70016860962081,22.056297302247707,23.412425994874603,24.7685546875015,26.124683380128396,27.480812072755292,28.836940765382188,30.193069458009084,31.54919815063598,32.90532684326288,34.26145553588977,35.61758422851667,36.973712921143566,38.32984161377046,39.68597030639736,41.042098999024255,42.39822769165115,43.75435638427805,45.11048507690494,46.46661376953184,47.822742462158736,49.17887115478563,50.53499984741253,51.891128540039425,53.24725723266632,54.60338592529322,55.959514617920114,57.31564331054701,58.671772003173906,60.0279006958008,61.3840293884277,64.1,64.0915298461914,71.0,67.330431,71.2,70.929888,69.9630432128906,69.2585372924805,63.9968566894531,72.3000030517578,75.9453048706055,68.2882080078125,76.2112808227539,80.1565704345703,84.6749877929688,86.7655944824219,87.8863143920898,88.3359451293945,90.3873748779297,89.5056838989258,90.0387268066406,91.522819519043,91.8000030517578,91.8000030517578,92.8000030517578,95.0800018310547,97.5541229248047
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,2.9265466450195277,6.057975139648434,9.18940363427734,12.320832128906247,15.452260623535153,18.58368911816406,21.715117612792966,24.846546107421872,27.97797460205078,31.109403096679685,34.24083159130859,37.3722600859375,40.503688580566404,43.63511707519531,46.76654556982422,49.89797406445312,53.02940255908203,56.160831053710936,59.29225954833984,62.42368804296875,65.55511653759766,68.68654503222656,71.81797352685547,74.94940202148437,78.08083051611328,81.21225901074219,84.3436875053711,87.475116,90.6065444946289,88.803833,89.999927,91.8837280273438,91.728598,92.867095,93.354139,94.193812,94.76296,94.391716003418,96.0165252685547,96.6529922485352,96.980094909668,96.7651062011719,97.0935134887695,97.5943145751953,98.1253814697266,98.5266265869141,98.8569412231445,98.5999984741211,99.3286895751953,99.5194931030273,99.5751495361328,99.6502456665039,99.7108993530273,99.6999969482422,99.8000030517578,99.6999969482422,99.8000030517578,100.0
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7086791992196,99.7178649902352,99.7270507812508,99.73623657226639,99.74542236328199,99.75460815429759,99.76379394531318,99.77297973632878,99.78216552734438,99.79135131835997,99.80053710937557,99.80972290039117,99.81890869140676,99.82809448242236,99.83728027343795,99.84646606445355,99.85565185546915,99.86483764648474,99.87402343750034,99.88320922851594,99.89239501953153,99.90158081054713,99.91076660156273,99.91995239257832,99.92913818359392,99.93832397460952,99.94750976562511,99.95669555664071,99.9658813476563,99.9750671386719,99.9842529296875,99.9934387207031,99.9986877441406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9967422485352,99.9804534912109,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464603424072386,13.35973548889169,22.254867553710994,31.1499996185303,40.0451316833496,43.9788780212402,41.0999984741211,51.8330116271973,59.8081130981445,59.6850547790527,71.8000030517578,67.5552520751953,71.5038986206055,73.2829132080078,81.76708984375,91.5,87.4511413574219,91.483512878418,95.5307159423828,99.5897903442383,97.6999969482422,99.974365234375,100.0,100.0
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.8549711227418,31.153197860717867,30.45142459869394,29.749651336670013,29.047878074646086,28.34610481262215,27.644331550598224,26.942558288574297,26.24078502655037,25.539011764526435,24.837238502502508,24.13546524047858,23.43369197845465,22.73191871643072,22.030145454406792,21.328372192382865,20.626598930358934,19.924825668335004,19.223052406311076,18.52127914428715,17.81950588226322,17.117732620239288,16.41595935821536,15.714186096191431,15.012412834167502,14.310639572143574,13.608866310119645,12.907093048095716,12.205319786071787,11.503546524047858,10.801773262023929,10.1,9.39822673797607,11.6420764923096,13.8845663070679,16.1250171661377,18.3627471923828,20.5970783233643,22.8273296356201,25.0527400970459,26.4089794158936,24.7999992370605,27.0,33.0831069946289,35.2989120483398,37.5141792297363,39.7313194274902,41.9529800415039,44.5,43.3600006103516,52.0177803039551,53.2400016784668,56.0188140869141,57.9919204711914,59.952995300293,62.1300010681152,64.1750564575195,67.4000015258789,68.2292633056641,69.9597396850586,71.994758605957
