Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,39.892921447755654,41.358947753907955,42.824974060060256,44.29100036621256,45.75702667236486,47.22305297851716,48.68907928466946,50.15510559082176,51.62113189697406,53.087158203126364,54.553184509278665,56.01921081543097,57.48523712158327,58.95126342773557,60.41728973388787,61.88331604004017,63.34934234619247,64.81536865234477,66.28139495849707,67.74742126464938,69.21344757080168,70.67947387695398,72.14550018310628,73.61152648925858,75.07755279541088,76.54357910156318,78.00960540771548,79.47563171386778,80.94165802002009,82.40768432617239,83.87371063232469,85.33973693847699,86.80576324462929,88.27178955078159,89.73781585693389,91.2038421630862,92.6698684692385,94.1358947753908,95.6019210815431,97.0679473876954,98.5339736938477,100.0,95.6984786987305,99.0720138549805,99.0925445556641,99.6227035522461,99.0233993530273,98.9463958740234,98.8636169433594,98.7925338745117,99.9735260009766,99.5545959472656,99.3507766723633,99.4371490478516,99.7955474853516,100.0,99.8000030517578,99.5289764404297,99.9000015258789,100.0,100.0
American Samoa,ASM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,85.30172197201547,85.57295239921567,85.84418282641586,86.11541325361605,86.38664368081625,86.65787410801644,86.92910453521664,87.20033496241683,87.47156538961703,87.74279581681722,88.01402624401742,88.28525667121761,88.5564870984178,88.827717525618,89.0989479528182,89.37017838001839,89.64140880721858,89.91263923441878,90.18386966161897,90.45510008881917,90.72633051601936,90.99756094321955,91.26879137041975,91.54002179761994,91.81125222482014,92.08248265202033,92.35371307922053,92.62494350642072,92.89617393362091,93.16740436082111,93.4386347880213,93.7098652152215,94.0200279031483,94.3252592019729,94.624883549818,94.9178518936987,95.2032694015414,95.480255585198,95.7479582817867,96.0055251493441,96.5954818725586,96.7563934326172,100.0,97.0798568725586,97.2354965209961,100.0,100.0,100.0,100.0,97.9448165893555,98.1073150634766,92.6698303222656,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Austria,AUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Azerbaijan,AZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8666839599609,99.4165344238281,98.9663848876953,98.5162353515625,98.0660858154297,97.6159362792969,100.0,98.2487564086914,98.5409240722656,98.8129119873047,99.167236328125,99.3028564453125,99.5416259765625,99.8012390136719,99.9191131591797,99.9000015258789,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Burundi,BDI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005101561546323241,0.028192877769467883,0.051284193992612526,0.07437551021575706,0.0974668264389017,0.12055814266204623,0.14364945888519087,0.16674077510833551,0.18983209133148005,0.2129234075546247,0.23601472377776922,0.25910604000091386,0.2821973562240585,0.30528867244720304,0.3283799886703477,0.3514713048934922,0.37456262111663685,0.39765393733978144,0.420745253562926,0.4438365697860706,0.46692788600921525,0.49001920223235984,0.5131105184555045,0.536201834678649,0.5592931509017935,0.5823844671249383,0.6054757833480828,0.6285670995712274,0.651658415794372,0.6747497320175166,0.6978410482406612,0.7209323644638058,0.7440236806869505,0.767114996910095,0.7902063131332396,0.8132976293563842,0.8363889455795288,0.8594802618026733,0.882571578025818,0.9056628942489626,0.9287542104721072,0.9518455266952518,0.9749368429183963,0.998028159141541,0.980122625827789,1.73785471916199,2.38418173789978,1.65840876102448,3.31082940101624,3.45154094696045,3.4841194152832
Belgium,BEL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Benin,BEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15991734873984376,0.3343933809405235,0.5088694131412033,0.683345445341883,0.8578214775425628,1.0322975097432425,1.2067735419439223,1.381249574144602,1.5557256063452818,1.7302016385459615,1.9046776707466413,2.079153702947321,2.253629735148001,2.4281057673486806,2.6025817995493603,2.77705783175004,2.95153386395072,3.77084155437861,4.59248706500119,5.4078221321106,4.44922971725464,6.89684104919434,7.51669311523438,8.11689758300781,8.69726467132568,7.91550350189209,9.80044937133789,10.3369302749634,10.8760318756104,10.5736999511719,13.6236371994019,14.5507860183716,13.4309768676758,16.2260112762451,11.0660028457642,15.2943601608276,17.1921844482422,16.747350692749,17.475679397583,18.1965103149414
Burkina Faso,BFA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.243401984565715,26.482052324440264,25.720702664314814,24.959353004189364,24.198003344063913,23.436653683938463,22.675304023813013,21.913954363687562,21.152604703562112,20.39125504343666,19.629905383311215,18.868555723185764,18.10720606306031,17.345856402934864,16.584506742809413,15.823157082683963,15.061807422558513,14.300457762433062,13.539108102307612,12.777758442182162,12.016408782056711,11.25505912193126,10.493709461805812,9.732359801680362,8.971010141554911,8.209660481429461,7.448310821304011,6.68696116117856,5.925611501053111,5.164261840927661,4.40291218080221,3.6415625206767603,2.8802128605513104,2.11886320042586,1.35751354030041,1.6318759881764,1.89743050224686,2.07642889027307,2.17145348172265,2.2276498108152447,2.28384613990784,2.25622987747192,2.18911051750183,1.1525604724884,1.93447208404541,1.74494755268097,1.51131081581116,1.33669197559357,1.21869373321533,2.55069875717163,1.52983915805817,1.92400145530701,1.53115248680115,1.08225417137146,4.74987554550171,8.41749691963196,12.08511829376221,15.75273966789246,19.42036104202271,23.08798241615296,26.75560379028321
Bangladesh,BGD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,12.803479905043599,12.49275534457043,12.182030784097265,11.8713062236241,11.56058166315093,11.249857102677765,10.939132542204597,10.628407981731431,10.317683421258264,10.006958860785097,9.69623430031193,9.385509739838763,9.074785179365598,8.76406061889243,8.453336058419264,8.142611497946097,7.83188693747293,7.521162376999764,7.210437816526597,6.89971325605343,6.588988695580264,6.278264135107097,5.96753957463393,5.656815014160763,5.346090453687597,5.03536589321443,4.724641332741264,4.413916772268097,4.10319221179493,3.7924676513217634,3.4817430908485965,3.17101853037543,2.8602939699022634,2.5495694094290964,2.23884484895593,3.73433754799093,6.69330420934747,5.8814757415098,12.655072788125,15.6581285850542,16.8105220794678,21.5169792175293,24.4272594451904,27.352518081665,27.8762912750244,30.1718578338623,40.170955657959,32.4922637939453,42.3038597106934,45.3957824707031,39.9978981018066,45.707088470459,54.6474800109863,48.5877647399902,48.1212005615234,65.2221298217773,66.1436462402344,81.5710296630859,89.0830078125,88.8535995483398,95.2119674682617
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bahrain,BHR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.06432086901316,93.27903974210696,93.49375861520076,93.70847748829456,93.92319636138836,94.13791523448216,94.35263410757597,94.56735298066977,94.78207185376357,94.99679072685737,95.21150959995117,95.42622847304497,95.64094734613877,95.85566621923257,96.07038509232638,96.28510396542018,96.49982283851398,96.71454171160778,96.92926058470158,97.14397945779538,97.35869833088918,97.57341720398298,97.78813607707679,98.00285495017059,98.21757382326439,98.43229269635819,98.64701156945199,98.86173044254579,99.0764493156396,99.2911681887334,99.5058870618272,99.720605934921,99.8895235712849,99.9753465679592,99.9980282530873,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"Bahamas, The",BHS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bosnia and Herzegovina,BIH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Belarus,BLR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Belize,BLZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9009784382081847,13.624443890176288,23.34790934214439,33.071374794112494,42.7948402460806,52.5183056980487,54.2099504223872,55.8924997801879,57.5685157492391,59.237817457154,60.9026498452213,62.5630782103968,64.2206403979687,65.6969985961914,67.3875198364258,68.8550338745117,70.3073425292969,71.743278503418,73.1613006591797,85.1273345947266,75.9522933959961,77.3428802490234,78.7431488037109,84.0689468383789,87.8571701049805,85.8638458251953,86.0654373168945,86.2510681152344,87.5583190917969,89.3888473510742,91.0207214355469,86.5137710571289,87.8397598266602,96.074462890625
Bermuda,BMU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bolivia,BOL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,8.16067058497149,8.31860532330089,8.47654006163029,8.63447479995969,8.79240953828909,8.950344276618491,9.108279014947891,9.266213753277292,9.424148491606692,9.582083229936092,9.740017968265493,9.897952706594893,10.055887444924293,10.213822183253694,10.371756921583094,10.529691659912494,10.687626398241894,10.845561136571295,11.003495874900695,11.161430613230095,11.319365351559496,11.477300089888896,11.635234828218296,11.793169566547697,11.951104304877097,12.109039043206497,12.266973781535897,12.424908519865298,12.582843258194698,12.740777996524098,12.898712734853499,13.056647473182899,13.2145822115123,13.3725169498417,23.167928845758,20.2616960389374,32.9567614289426,24.2240372567879,32.6782770853407,28.3738518904785,28.1674308776855,28.0133419036865,22.5278015136719,34.9555931091309,40.4904022216797,29.5450038909912,41.570556640625,46.5350608825684,57.0026359558105,63.2775802612305,66.265380859375,66.647575378418,72.1698913574219,68.5167388916016,70.2928619384766,74.338493347168,74.8694534301758,74.820442199707,77.5866775512695,84.9234771728516,91.8135147094727
Brazil,BRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792885873868869,12.985476898913774,22.17806792395868,31.370658949003584,40.56324997404849,49.755840999093394,58.9484320241383,68.1410230491832,62.0133014337249,64.3043978721134,69.5260303381059,67.946114285024,71.0417639637788,71.8385840283646,74.6887052208251,76.5073551123924,74.3994064331055,81.8757629394531,84.1179504394531,85.321533203125,83.4505462646484,84.8305358886719,87.1654205322266,89.7762145996094,91.8522567749023,93.6174011230469,92.1396102905273,96.1905899047852,97.2218170166016,97.5020370483398,97.9100799560547,98.2324066162109,98.4671325683594,99.1695938110352,98.4109039306641,98.4820861816406,100.0
Barbados,BRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.53303795578351,99.5477652556446,99.5624925555057,99.57721985536679,99.59194715522788,99.60667445508898,99.62140175495007,99.63612905481116,99.65085635467226,99.66558365453335,99.68031095439444,99.69503825425554,99.70976555411663,99.72449285397772,99.73922015383882,99.75394745369991,99.768674753561,99.7834020534221,99.79812935328319,99.81285665314428,99.82758395300537,99.84231125286647,99.85703855272756,99.87176585258865,99.88649315244975,99.90122045231084,99.91594775217193,99.93067505203302,99.94540235189412,99.96012965175521,99.9748569516163,99.9895842514774,99.997928794984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Brunei Darussalam,BRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bhutan,BTN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79651641845703,19.5000267028809,23.7196559906006,18.4511089324951,32.4330139160156,43.2262916564941,41.9906768798828,58.8519821166992,52.3001899719238,57.6307716369629,59.3977813720703,72.0372467041016,86.8699645996094,80.3489456176758,86.5948257446289,92.9191131591797,99.4221343994141,96.7601547241211,99.9632263183594,100.0,100.0
Botswana,BWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,76.55515793702345,74.21381856521752,71.87247919341159,69.53113982160566,67.18980044979973,64.8484610779938,62.507121706187874,60.165782334381944,57.824442962576015,55.483103590770085,53.141764218964155,50.800424847158226,48.459085475352296,46.11774610354637,43.77640673174044,41.43506735993451,39.09372798812858,36.75238861632265,34.41104924451672,32.06970987271079,29.728370500904855,27.387031129098926,25.045691757292996,22.704352385487066,20.363013013681137,18.021673641875207,15.680334270069277,13.338994898263348,10.997655526457418,8.656316154651488,6.31497678284556,3.97363741103963,1.6322980392337003,3.25835695727018,4.85342418017861,6.41893134310099,7.95553274362333,9.46555848682613,10.9490920946759,12.406704642078,11.9733152389526,10.4424743652344,6.41158771514893,16.4624996185303,17.964750289917,19.4215984344482,20.8282337188721,21.307596206665,21.634651184082,16.2165851593018,25.2834644317627,25.1560153961182,25.3851795196533,25.996208190918,26.8171291351318,26.4516563415527,28.6350612640381,30.9648723602295,28.7520332336426,27.1253280639648,26.3828983306885
